ID,supplyShipmentId,lineNumber,purchaseOrderLineId,purchaseOrderId,purchaseOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
a977b266-74d6-441e-9f2d-e351bdb95620-10,a977b266-74d6-441e-9f2d-e351bdb95620,10,b92240d4-33cd-4be2-9bbe-953eab25e3e4-10,b92240d4-33cd-4be2-9bbe-953eab25e3e4,10,PART003,270,Each
a977b266-74d6-441e-9f2d-e351bdb95620-20,a977b266-74d6-441e-9f2d-e351bdb95620,20,b92240d4-33cd-4be2-9bbe-953eab25e3e4-20,b92240d4-33cd-4be2-9bbe-953eab25e3e4,20,PART004,140,Each
91faf710-cd58-45d1-8d20-4e8da5c6b4e0-10,91faf710-cd58-45d1-8d20-4e8da5c6b4e0,10,9c942746-ccc1-443d-ab8c-d9d1008c290b-10,9c942746-ccc1-443d-ab8c-d9d1008c290b,10,PART002,390,Each
b7909257-28ca-4159-829b-30003219f4bc-10,b7909257-28ca-4159-829b-30003219f4bc,10,3f9a8c6d-d2a1-4fb0-92f2-0a47a821fe0f-20,3f9a8c6d-d2a1-4fb0-92f2-0a47a821fe0f,20,PART003,70,Each
a9c77bba-4f87-4186-85d2-df829a9c66f7-10,a9c77bba-4f87-4186-85d2-df829a9c66f7,10,3f9a8c6d-d2a1-4fb0-92f2-0a47a821fe0f-10,3f9a8c6d-d2a1-4fb0-92f2-0a47a821fe0f,10,PART003-2,430,Each
97b15023-6a41-4845-8963-6551310f8f19-10,97b15023-6a41-4845-8963-6551310f8f19,10,abe2156e-9e0e-45be-892c-709c52fdd28c-10,abe2156e-9e0e-45be-892c-709c52fdd28c,10,PART003,90,Each
cd30bb42-a92c-47ae-a4a2-40f5e9720699-10,cd30bb42-a92c-47ae-a4a2-40f5e9720699,10,e5674d1a-3f60-412b-8fc9-bcca117d29ec-10,e5674d1a-3f60-412b-8fc9-bcca117d29ec,10,PART002,230,Each
cd30bb42-a92c-47ae-a4a2-40f5e9720699-20,cd30bb42-a92c-47ae-a4a2-40f5e9720699,20,e5674d1a-3f60-412b-8fc9-bcca117d29ec-20,e5674d1a-3f60-412b-8fc9-bcca117d29ec,20,PART005,460,Each
cd30bb42-a92c-47ae-a4a2-40f5e9720699-30,cd30bb42-a92c-47ae-a4a2-40f5e9720699,30,e5674d1a-3f60-412b-8fc9-bcca117d29ec-30,e5674d1a-3f60-412b-8fc9-bcca117d29ec,30,PART004,410,Each
f3372a43-8cce-4808-8b8d-d5e2a300982e-10,f3372a43-8cce-4808-8b8d-d5e2a300982e,10,e57140c0-0e84-4001-8088-211f98d452d0-10,e57140c0-0e84-4001-8088-211f98d452d0,10,PART006,28,Each
7e9af00f-9a11-4629-acd0-856f1a66ab47-10,7e9af00f-9a11-4629-acd0-856f1a66ab47,10,e57140c0-0e84-4001-8088-211f98d452d0-10,e57140c0-0e84-4001-8088-211f98d452d0,10,PART006,52,Each
f30e91b0-6d61-4387-a643-d4272f72291c-10,f30e91b0-6d61-4387-a643-d4272f72291c,10,4754b9ed-8cfb-47f3-a971-4c80b36705ac-10,4754b9ed-8cfb-47f3-a971-4c80b36705ac,10,PART003-3,410,Each
f30e91b0-6d61-4387-a643-d4272f72291c-20,f30e91b0-6d61-4387-a643-d4272f72291c,20,4754b9ed-8cfb-47f3-a971-4c80b36705ac-20,4754b9ed-8cfb-47f3-a971-4c80b36705ac,20,PART003-1,190,Each
a0cb6bf7-c6fa-4624-b22d-01a20c9407bb-10,a0cb6bf7-c6fa-4624-b22d-01a20c9407bb,10,c275c47f-3b7e-4e2e-8b57-bc6594a52200-10,c275c47f-3b7e-4e2e-8b57-bc6594a52200,10,PART003-3,280,Each
d6ddb194-c694-42a6-8347-e90a813d54a3-10,d6ddb194-c694-42a6-8347-e90a813d54a3,10,a785d149-3557-4485-a2f8-9420bd764a18-10,a785d149-3557-4485-a2f8-9420bd764a18,10,PART003-2,330,Each
4e8fa78a-81b2-4e16-b140-03dfd0955848-10,4e8fa78a-81b2-4e16-b140-03dfd0955848,10,a785d149-3557-4485-a2f8-9420bd764a18-20,a785d149-3557-4485-a2f8-9420bd764a18,20,PART003-1,220,Each
4e8fa78a-81b2-4e16-b140-03dfd0955848-20,4e8fa78a-81b2-4e16-b140-03dfd0955848,20,a785d149-3557-4485-a2f8-9420bd764a18-30,a785d149-3557-4485-a2f8-9420bd764a18,30,PART004,490,Each
b2e54851-d9e3-4f93-b9c0-19d32f638a90-10,b2e54851-d9e3-4f93-b9c0-19d32f638a90,10,1360c47c-1fcf-43fd-bd45-c93cbeb8b896-10,1360c47c-1fcf-43fd-bd45-c93cbeb8b896,10,PART006,480,Each
b2e54851-d9e3-4f93-b9c0-19d32f638a90-20,b2e54851-d9e3-4f93-b9c0-19d32f638a90,20,1360c47c-1fcf-43fd-bd45-c93cbeb8b896-20,1360c47c-1fcf-43fd-bd45-c93cbeb8b896,20,PART001,450,Each
b2e54851-d9e3-4f93-b9c0-19d32f638a90-30,b2e54851-d9e3-4f93-b9c0-19d32f638a90,30,1360c47c-1fcf-43fd-bd45-c93cbeb8b896-30,1360c47c-1fcf-43fd-bd45-c93cbeb8b896,30,PART003,440,Each
14526617-3d76-4307-9225-8e7135940f77-10,14526617-3d76-4307-9225-8e7135940f77,10,1f757646-93b9-4c4c-8895-4243047d27a1-10,1f757646-93b9-4c4c-8895-4243047d27a1,10,PART003,110,Each
80ad32d5-2efb-4e89-a4c4-97f2d32f6167-10,80ad32d5-2efb-4e89-a4c4-97f2d32f6167,10,015d9dce-f48b-472a-b121-ca02ece23906-20,015d9dce-f48b-472a-b121-ca02ece23906,20,PART001,90,Each
cbade138-9d41-4d1b-b809-c4c7bb6748af-10,cbade138-9d41-4d1b-b809-c4c7bb6748af,10,015d9dce-f48b-472a-b121-ca02ece23906-10,015d9dce-f48b-472a-b121-ca02ece23906,10,PART003,350,Each
cbade138-9d41-4d1b-b809-c4c7bb6748af-20,cbade138-9d41-4d1b-b809-c4c7bb6748af,20,015d9dce-f48b-472a-b121-ca02ece23906-30,015d9dce-f48b-472a-b121-ca02ece23906,30,PART005,500,Each
1e0e9cd0-8c6e-4cac-b7c9-3c4bcad7e38d-10,1e0e9cd0-8c6e-4cac-b7c9-3c4bcad7e38d,10,07a03707-f8b9-4009-b5b7-2c282e893257-10,07a03707-f8b9-4009-b5b7-2c282e893257,10,PART003-2,100,Each
1e0e9cd0-8c6e-4cac-b7c9-3c4bcad7e38d-20,1e0e9cd0-8c6e-4cac-b7c9-3c4bcad7e38d,20,07a03707-f8b9-4009-b5b7-2c282e893257-20,07a03707-f8b9-4009-b5b7-2c282e893257,20,PART003-3,50,Each
eda26da9-9f6a-469b-9995-8a8d91db4d81-10,eda26da9-9f6a-469b-9995-8a8d91db4d81,10,67e8f1fe-df3c-4d6b-b2d4-158558cfec51-10,67e8f1fe-df3c-4d6b-b2d4-158558cfec51,10,PART003-3,240,Each
21f6a7cf-7fa1-4f86-a12c-9370a1b187bf-10,21f6a7cf-7fa1-4f86-a12c-9370a1b187bf,10,20f86888-9322-4429-8d76-b9b60564ad39-10,20f86888-9322-4429-8d76-b9b60564ad39,10,PART003-3,50,Each
9f6f8a3c-714e-4333-aa76-936a69edab88-10,9f6f8a3c-714e-4333-aa76-936a69edab88,10,20f86888-9322-4429-8d76-b9b60564ad39-10,20f86888-9322-4429-8d76-b9b60564ad39,10,PART003-3,110,Each
3941ec61-b9c1-4bf9-8b0c-1cceb1482d6f-10,3941ec61-b9c1-4bf9-8b0c-1cceb1482d6f,10,e8350590-3cf2-41db-bd93-4a3f9cd55af4-10,e8350590-3cf2-41db-bd93-4a3f9cd55af4,10,PART006,120,Each
3941ec61-b9c1-4bf9-8b0c-1cceb1482d6f-20,3941ec61-b9c1-4bf9-8b0c-1cceb1482d6f,20,e8350590-3cf2-41db-bd93-4a3f9cd55af4-20,e8350590-3cf2-41db-bd93-4a3f9cd55af4,20,PART002,50,Each
137bc949-2a40-4acc-8f12-af2f1fdbc47d-10,137bc949-2a40-4acc-8f12-af2f1fdbc47d,10,f4c6c32d-1512-4ff3-83f9-8eeb605ebb0c-10,f4c6c32d-1512-4ff3-83f9-8eeb605ebb0c,10,PART003,270,Each
137bc949-2a40-4acc-8f12-af2f1fdbc47d-20,137bc949-2a40-4acc-8f12-af2f1fdbc47d,20,f4c6c32d-1512-4ff3-83f9-8eeb605ebb0c-20,f4c6c32d-1512-4ff3-83f9-8eeb605ebb0c,20,PART002,300,Each
396b34af-7c74-4a2f-94d0-250f046253b8-10,396b34af-7c74-4a2f-94d0-250f046253b8,10,24aeb3ba-f917-448a-b09b-543ae7d4aaf1-10,24aeb3ba-f917-448a-b09b-543ae7d4aaf1,10,PART003-1,270,Each
9226ed05-8a3f-459f-88b1-5b1cd8e64fbe-10,9226ed05-8a3f-459f-88b1-5b1cd8e64fbe,10,24aeb3ba-f917-448a-b09b-543ae7d4aaf1-20,24aeb3ba-f917-448a-b09b-543ae7d4aaf1,20,PART002,130,Each
646f1220-2d07-4a54-bbd5-44cf705a982e-10,646f1220-2d07-4a54-bbd5-44cf705a982e,10,cba1e35a-658e-4f42-a3a2-2b28ed4cca67-10,cba1e35a-658e-4f42-a3a2-2b28ed4cca67,10,PART005,80,Each
646f1220-2d07-4a54-bbd5-44cf705a982e-20,646f1220-2d07-4a54-bbd5-44cf705a982e,20,cba1e35a-658e-4f42-a3a2-2b28ed4cca67-20,cba1e35a-658e-4f42-a3a2-2b28ed4cca67,20,PART003-2,140,Each
646f1220-2d07-4a54-bbd5-44cf705a982e-30,646f1220-2d07-4a54-bbd5-44cf705a982e,30,cba1e35a-658e-4f42-a3a2-2b28ed4cca67-30,cba1e35a-658e-4f42-a3a2-2b28ed4cca67,30,PART002,240,Each
1395184d-32e0-4f4a-b27d-b6b26aa748f4-10,1395184d-32e0-4f4a-b27d-b6b26aa748f4,10,f18b5b5b-e903-4dd4-bd71-95e21d9c01cf-10,f18b5b5b-e903-4dd4-bd71-95e21d9c01cf,10,PART002,340,Each
9399fac0-1ff9-4a65-8d13-f27752086fa1-10,9399fac0-1ff9-4a65-8d13-f27752086fa1,10,1097e024-8493-4677-99d5-afd054ce8982-10,1097e024-8493-4677-99d5-afd054ce8982,10,PART003-1,130,Each
4f74f404-5201-45d3-8699-be21afe60a58-10,4f74f404-5201-45d3-8699-be21afe60a58,10,1097e024-8493-4677-99d5-afd054ce8982-20,1097e024-8493-4677-99d5-afd054ce8982,20,PART001,180,Each
6ac0c003-5e9a-4e8e-9b7b-976713d5a1e1-10,6ac0c003-5e9a-4e8e-9b7b-976713d5a1e1,10,6aeb0451-ecb0-477d-b142-387e6f6b1f02-10,6aeb0451-ecb0-477d-b142-387e6f6b1f02,10,PART003,500,Each
6ac0c003-5e9a-4e8e-9b7b-976713d5a1e1-20,6ac0c003-5e9a-4e8e-9b7b-976713d5a1e1,20,6aeb0451-ecb0-477d-b142-387e6f6b1f02-20,6aeb0451-ecb0-477d-b142-387e6f6b1f02,20,PART001,380,Each
89e53ac0-63a4-4170-b6c3-e3fb32f84c18-10,89e53ac0-63a4-4170-b6c3-e3fb32f84c18,10,88bae844-e918-4803-abeb-5fbbd07c1f47-10,88bae844-e918-4803-abeb-5fbbd07c1f47,10,PART004,370,Each
89e53ac0-63a4-4170-b6c3-e3fb32f84c18-20,89e53ac0-63a4-4170-b6c3-e3fb32f84c18,20,88bae844-e918-4803-abeb-5fbbd07c1f47-20,88bae844-e918-4803-abeb-5fbbd07c1f47,20,PART002,130,Each
89e53ac0-63a4-4170-b6c3-e3fb32f84c18-30,89e53ac0-63a4-4170-b6c3-e3fb32f84c18,30,88bae844-e918-4803-abeb-5fbbd07c1f47-30,88bae844-e918-4803-abeb-5fbbd07c1f47,30,PART003,440,Each
218e47ea-2b00-4007-b5ae-3028df85e7c2-10,218e47ea-2b00-4007-b5ae-3028df85e7c2,10,43ad557e-2353-4226-a51e-67dba2d6133a-10,43ad557e-2353-4226-a51e-67dba2d6133a,10,PART005,132,Each
577d9cfb-167c-45c7-8a34-f938462a2703-10,577d9cfb-167c-45c7-8a34-f938462a2703,10,43ad557e-2353-4226-a51e-67dba2d6133a-10,43ad557e-2353-4226-a51e-67dba2d6133a,10,PART005,338,Each
f8233018-420a-4c39-a228-78e3d1f0f65e-10,f8233018-420a-4c39-a228-78e3d1f0f65e,10,bf1f2373-4579-49a6-8238-a8b2b4ba453a-10,bf1f2373-4579-49a6-8238-a8b2b4ba453a,10,PART003-1,80,Each
f8233018-420a-4c39-a228-78e3d1f0f65e-20,f8233018-420a-4c39-a228-78e3d1f0f65e,20,bf1f2373-4579-49a6-8238-a8b2b4ba453a-20,bf1f2373-4579-49a6-8238-a8b2b4ba453a,20,PART005,140,Each
f8233018-420a-4c39-a228-78e3d1f0f65e-30,f8233018-420a-4c39-a228-78e3d1f0f65e,30,bf1f2373-4579-49a6-8238-a8b2b4ba453a-30,bf1f2373-4579-49a6-8238-a8b2b4ba453a,30,PART002,70,Each
f43ae6f6-def6-4994-94b0-47f788dbcb96-10,f43ae6f6-def6-4994-94b0-47f788dbcb96,10,063e89cd-a202-411f-bc31-2fba29706337-10,063e89cd-a202-411f-bc31-2fba29706337,10,PART002,260,Each
f43ae6f6-def6-4994-94b0-47f788dbcb96-20,f43ae6f6-def6-4994-94b0-47f788dbcb96,20,063e89cd-a202-411f-bc31-2fba29706337-20,063e89cd-a202-411f-bc31-2fba29706337,20,PART003-2,210,Each
5e590dc1-386d-4822-988c-36d3877a4dc2-10,5e590dc1-386d-4822-988c-36d3877a4dc2,10,2b5aa27a-4d94-44fa-8cb4-e56290649882-30,2b5aa27a-4d94-44fa-8cb4-e56290649882,30,PART001,160,Each
69425630-a94f-4472-84af-e51a50d152ba-10,69425630-a94f-4472-84af-e51a50d152ba,10,2b5aa27a-4d94-44fa-8cb4-e56290649882-10,2b5aa27a-4d94-44fa-8cb4-e56290649882,10,PART002,350,Each
69425630-a94f-4472-84af-e51a50d152ba-20,69425630-a94f-4472-84af-e51a50d152ba,20,2b5aa27a-4d94-44fa-8cb4-e56290649882-20,2b5aa27a-4d94-44fa-8cb4-e56290649882,20,PART003-3,420,Each
256b11ad-1673-414c-ad27-ebe9008c6e1a-10,256b11ad-1673-414c-ad27-ebe9008c6e1a,10,d82e093d-d81c-4219-9089-069943ecaaab-10,d82e093d-d81c-4219-9089-069943ecaaab,10,PART006,270,Each
256b11ad-1673-414c-ad27-ebe9008c6e1a-20,256b11ad-1673-414c-ad27-ebe9008c6e1a,20,d82e093d-d81c-4219-9089-069943ecaaab-20,d82e093d-d81c-4219-9089-069943ecaaab,20,PART003-3,500,Each
50f33670-d50b-437a-8fed-be5ea2ca753c-10,50f33670-d50b-437a-8fed-be5ea2ca753c,10,c44cf10a-c592-4528-97f2-4998da80d32b-10,c44cf10a-c592-4528-97f2-4998da80d32b,10,PART005,310,Each
50f33670-d50b-437a-8fed-be5ea2ca753c-20,50f33670-d50b-437a-8fed-be5ea2ca753c,20,c44cf10a-c592-4528-97f2-4998da80d32b-20,c44cf10a-c592-4528-97f2-4998da80d32b,20,PART003-1,150,Each
50f33670-d50b-437a-8fed-be5ea2ca753c-30,50f33670-d50b-437a-8fed-be5ea2ca753c,30,c44cf10a-c592-4528-97f2-4998da80d32b-30,c44cf10a-c592-4528-97f2-4998da80d32b,30,PART003,170,Each
2ed9c400-aaa3-4faf-a06a-559bc69c7115-10,2ed9c400-aaa3-4faf-a06a-559bc69c7115,10,bf0d0eea-2728-4a1b-a2bd-34cd42d02ed6-10,bf0d0eea-2728-4a1b-a2bd-34cd42d02ed6,10,PART003-3,70,Each
98203e5a-92de-4550-9414-e7154a40dae7-10,98203e5a-92de-4550-9414-e7154a40dae7,10,bf0d0eea-2728-4a1b-a2bd-34cd42d02ed6-20,bf0d0eea-2728-4a1b-a2bd-34cd42d02ed6,20,PART006,110,Each
cd6463b2-e9a1-428f-9080-c4e1e9cc136e-10,cd6463b2-e9a1-428f-9080-c4e1e9cc136e,10,79052b9b-adcc-4982-ad55-27ed7fcaea11-10,79052b9b-adcc-4982-ad55-27ed7fcaea11,10,PART005,470,Each
cd6463b2-e9a1-428f-9080-c4e1e9cc136e-20,cd6463b2-e9a1-428f-9080-c4e1e9cc136e,20,79052b9b-adcc-4982-ad55-27ed7fcaea11-20,79052b9b-adcc-4982-ad55-27ed7fcaea11,20,PART006,70,Each
cd6463b2-e9a1-428f-9080-c4e1e9cc136e-30,cd6463b2-e9a1-428f-9080-c4e1e9cc136e,30,79052b9b-adcc-4982-ad55-27ed7fcaea11-30,79052b9b-adcc-4982-ad55-27ed7fcaea11,30,PART003-3,490,Each
b2eaf5ca-cebe-4095-83fd-2769f6a54ba2-10,b2eaf5ca-cebe-4095-83fd-2769f6a54ba2,10,9b233c76-1a37-4678-831d-ecb70a3c5884-10,9b233c76-1a37-4678-831d-ecb70a3c5884,10,PART003-2,240,Each
21d11ab7-4c3e-4031-a2cc-696c11fab24d-10,21d11ab7-4c3e-4031-a2cc-696c11fab24d,10,524bc7a9-477e-4648-a932-b2265efb0e7e-10,524bc7a9-477e-4648-a932-b2265efb0e7e,10,PART003-1,410,Each
4aa08795-b9aa-4ddf-bc91-8e7655b256db-10,4aa08795-b9aa-4ddf-bc91-8e7655b256db,10,524bc7a9-477e-4648-a932-b2265efb0e7e-20,524bc7a9-477e-4648-a932-b2265efb0e7e,20,PART006,260,Each
8dbc87a7-e326-40c1-ad9b-cdbda70232d8-10,8dbc87a7-e326-40c1-ad9b-cdbda70232d8,10,cc47e02f-96cd-424d-baa8-67db42c09458-10,cc47e02f-96cd-424d-baa8-67db42c09458,10,PART006,180,Each
c2a1fa67-3753-46cf-b44f-23b2e808b842-10,c2a1fa67-3753-46cf-b44f-23b2e808b842,10,b7e68a8b-0065-420e-b15e-5dd7a426a8c4-10,b7e68a8b-0065-420e-b15e-5dd7a426a8c4,10,PART003-1,190,Each
c2a1fa67-3753-46cf-b44f-23b2e808b842-20,c2a1fa67-3753-46cf-b44f-23b2e808b842,20,b7e68a8b-0065-420e-b15e-5dd7a426a8c4-20,b7e68a8b-0065-420e-b15e-5dd7a426a8c4,20,PART004,460,Each
f43658fe-0846-44a7-89ab-7b11d9ffbc4c-10,f43658fe-0846-44a7-89ab-7b11d9ffbc4c,10,904133ad-f4a0-44fe-82bb-4913f70ccf21-10,904133ad-f4a0-44fe-82bb-4913f70ccf21,10,PART006,368,Each
b39b721c-e472-4dfc-9795-c15538cb5f1f-10,b39b721c-e472-4dfc-9795-c15538cb5f1f,10,904133ad-f4a0-44fe-82bb-4913f70ccf21-10,904133ad-f4a0-44fe-82bb-4913f70ccf21,10,PART006,122,Each
47f350a1-b826-420c-a509-ff612610e77e-10,47f350a1-b826-420c-a509-ff612610e77e,10,22f081eb-d72b-4fb0-84dc-9e9848bfdc96-10,22f081eb-d72b-4fb0-84dc-9e9848bfdc96,10,PART002,480,Each
47f350a1-b826-420c-a509-ff612610e77e-20,47f350a1-b826-420c-a509-ff612610e77e,20,22f081eb-d72b-4fb0-84dc-9e9848bfdc96-20,22f081eb-d72b-4fb0-84dc-9e9848bfdc96,20,PART003-1,210,Each
47f350a1-b826-420c-a509-ff612610e77e-30,47f350a1-b826-420c-a509-ff612610e77e,30,22f081eb-d72b-4fb0-84dc-9e9848bfdc96-30,22f081eb-d72b-4fb0-84dc-9e9848bfdc96,30,PART006,170,Each
f6ee1820-911b-43f1-8e24-07c5f808124c-10,f6ee1820-911b-43f1-8e24-07c5f808124c,10,92d70d2a-142b-4e63-9267-a2db1bff349e-10,92d70d2a-142b-4e63-9267-a2db1bff349e,10,PART003-3,60,Each
f6ee1820-911b-43f1-8e24-07c5f808124c-20,f6ee1820-911b-43f1-8e24-07c5f808124c,20,92d70d2a-142b-4e63-9267-a2db1bff349e-20,92d70d2a-142b-4e63-9267-a2db1bff349e,20,PART003,300,Each
f6ee1820-911b-43f1-8e24-07c5f808124c-30,f6ee1820-911b-43f1-8e24-07c5f808124c,30,92d70d2a-142b-4e63-9267-a2db1bff349e-30,92d70d2a-142b-4e63-9267-a2db1bff349e,30,PART002,280,Each
acf9605c-fb43-4e47-8d28-2c1cb7b874a8-10,acf9605c-fb43-4e47-8d28-2c1cb7b874a8,10,ca386d18-7c09-4975-8076-a2b2e9a1b0b7-20,ca386d18-7c09-4975-8076-a2b2e9a1b0b7,20,PART004,430,Each
5544fece-9258-4f08-b047-97c59d64201f-10,5544fece-9258-4f08-b047-97c59d64201f,10,ca386d18-7c09-4975-8076-a2b2e9a1b0b7-10,ca386d18-7c09-4975-8076-a2b2e9a1b0b7,10,PART002,240,Each
5544fece-9258-4f08-b047-97c59d64201f-20,5544fece-9258-4f08-b047-97c59d64201f,20,ca386d18-7c09-4975-8076-a2b2e9a1b0b7-30,ca386d18-7c09-4975-8076-a2b2e9a1b0b7,30,PART005,410,Each
48285b0f-3f81-4239-aa68-18710a359649-10,48285b0f-3f81-4239-aa68-18710a359649,10,1edca6e8-7a5c-4c10-b10f-538d2f658e2c-10,1edca6e8-7a5c-4c10-b10f-538d2f658e2c,10,PART006,440,Each
48285b0f-3f81-4239-aa68-18710a359649-20,48285b0f-3f81-4239-aa68-18710a359649,20,1edca6e8-7a5c-4c10-b10f-538d2f658e2c-20,1edca6e8-7a5c-4c10-b10f-538d2f658e2c,20,PART003-3,180,Each
1a1d8caa-2990-4f90-ba05-4400ba83abde-10,1a1d8caa-2990-4f90-ba05-4400ba83abde,10,5baf40bc-9712-4f69-8d96-76f52068babc-10,5baf40bc-9712-4f69-8d96-76f52068babc,10,PART002,450,Each
1a1d8caa-2990-4f90-ba05-4400ba83abde-20,1a1d8caa-2990-4f90-ba05-4400ba83abde,20,5baf40bc-9712-4f69-8d96-76f52068babc-20,5baf40bc-9712-4f69-8d96-76f52068babc,20,PART005,490,Each
1a1d8caa-2990-4f90-ba05-4400ba83abde-30,1a1d8caa-2990-4f90-ba05-4400ba83abde,30,5baf40bc-9712-4f69-8d96-76f52068babc-30,5baf40bc-9712-4f69-8d96-76f52068babc,30,PART003-3,220,Each
3bee4eea-9000-4126-8321-000faae9bdbe-10,3bee4eea-9000-4126-8321-000faae9bdbe,10,3dae1317-945f-40a0-a5de-9374aad563dd-20,3dae1317-945f-40a0-a5de-9374aad563dd,20,PART006,460,Each
1639831f-6caa-4397-8cc7-84ebf146abf7-10,1639831f-6caa-4397-8cc7-84ebf146abf7,10,3dae1317-945f-40a0-a5de-9374aad563dd-10,3dae1317-945f-40a0-a5de-9374aad563dd,10,PART003-2,190,Each
70534647-e3a3-4507-9653-af2ebb09ccee-10,70534647-e3a3-4507-9653-af2ebb09ccee,10,fe60aafe-dbec-40cd-8ddf-7c63282bf739-10,fe60aafe-dbec-40cd-8ddf-7c63282bf739,10,PART001,270,Each
3e549075-a92d-4524-b376-c896a7112e9c-10,3e549075-a92d-4524-b376-c896a7112e9c,10,a0b2bd26-cba1-4928-a81a-4d239f8c329a-10,a0b2bd26-cba1-4928-a81a-4d239f8c329a,10,PART006,90,Each
3e549075-a92d-4524-b376-c896a7112e9c-20,3e549075-a92d-4524-b376-c896a7112e9c,20,a0b2bd26-cba1-4928-a81a-4d239f8c329a-20,a0b2bd26-cba1-4928-a81a-4d239f8c329a,20,PART005,100,Each
4f63a698-9f6d-4030-a16c-b8cf938d1907-10,4f63a698-9f6d-4030-a16c-b8cf938d1907,10,960a1791-5464-4cc5-8065-20ebddcb548d-10,960a1791-5464-4cc5-8065-20ebddcb548d,10,PART003-2,460,Each
9ce17bdd-fef8-4989-9bf0-34e08f3223f8-10,9ce17bdd-fef8-4989-9bf0-34e08f3223f8,10,960a1791-5464-4cc5-8065-20ebddcb548d-20,960a1791-5464-4cc5-8065-20ebddcb548d,20,PART005,420,Each
b3ee8642-e6bf-4187-9652-fe3930934ea1-10,b3ee8642-e6bf-4187-9652-fe3930934ea1,10,8b018169-fa05-4a3a-941e-5a2c130b191f-10,8b018169-fa05-4a3a-941e-5a2c130b191f,10,PART003-2,70,Each
b3ee8642-e6bf-4187-9652-fe3930934ea1-20,b3ee8642-e6bf-4187-9652-fe3930934ea1,20,8b018169-fa05-4a3a-941e-5a2c130b191f-20,8b018169-fa05-4a3a-941e-5a2c130b191f,20,PART005,450,Each
84cc67ce-e706-4e8b-a39a-828750d1de88-10,84cc67ce-e706-4e8b-a39a-828750d1de88,10,0efd87d2-7754-4cd3-a285-e5028760381e-10,0efd87d2-7754-4cd3-a285-e5028760381e,10,PART003-1,480,Each
84cc67ce-e706-4e8b-a39a-828750d1de88-20,84cc67ce-e706-4e8b-a39a-828750d1de88,20,0efd87d2-7754-4cd3-a285-e5028760381e-20,0efd87d2-7754-4cd3-a285-e5028760381e,20,PART003-2,310,Each
daca7215-511c-4594-ad0a-1a49a96a5382-10,daca7215-511c-4594-ad0a-1a49a96a5382,10,de98e4d3-9e07-4656-a90d-8035fa2d54f1-30,de98e4d3-9e07-4656-a90d-8035fa2d54f1,30,PART003-2,260,Each
62d8ee8f-5e0f-4c3a-a2fe-c06c35a3ab75-10,62d8ee8f-5e0f-4c3a-a2fe-c06c35a3ab75,10,de98e4d3-9e07-4656-a90d-8035fa2d54f1-10,de98e4d3-9e07-4656-a90d-8035fa2d54f1,10,PART003,200,Each
62d8ee8f-5e0f-4c3a-a2fe-c06c35a3ab75-20,62d8ee8f-5e0f-4c3a-a2fe-c06c35a3ab75,20,de98e4d3-9e07-4656-a90d-8035fa2d54f1-20,de98e4d3-9e07-4656-a90d-8035fa2d54f1,20,PART005,50,Each
7820e052-c117-40c2-9b8f-570071bba0df-10,7820e052-c117-40c2-9b8f-570071bba0df,10,d98c87c7-fc39-4886-8d17-3bbe7efc55eb-10,d98c87c7-fc39-4886-8d17-3bbe7efc55eb,10,PART003,360,Each
db60bde6-0cb3-4d82-b9b6-14932cc8aad5-10,db60bde6-0cb3-4d82-b9b6-14932cc8aad5,10,5ccaa53f-1bef-4420-b0cf-07767a83a073-10,5ccaa53f-1bef-4420-b0cf-07767a83a073,10,PART002,350,Each
db60bde6-0cb3-4d82-b9b6-14932cc8aad5-20,db60bde6-0cb3-4d82-b9b6-14932cc8aad5,20,5ccaa53f-1bef-4420-b0cf-07767a83a073-20,5ccaa53f-1bef-4420-b0cf-07767a83a073,20,PART004,430,Each
db60bde6-0cb3-4d82-b9b6-14932cc8aad5-30,db60bde6-0cb3-4d82-b9b6-14932cc8aad5,30,5ccaa53f-1bef-4420-b0cf-07767a83a073-30,5ccaa53f-1bef-4420-b0cf-07767a83a073,30,PART001,140,Each
a2f965ff-0760-44b4-a36d-c88b11e1fb6e-10,a2f965ff-0760-44b4-a36d-c88b11e1fb6e,10,5f560701-970a-4712-bfe5-b50332bc8243-30,5f560701-970a-4712-bfe5-b50332bc8243,30,PART001,450,Each
712a4b5b-290b-4011-8809-8aa649626ba1-10,712a4b5b-290b-4011-8809-8aa649626ba1,10,5f560701-970a-4712-bfe5-b50332bc8243-10,5f560701-970a-4712-bfe5-b50332bc8243,10,PART004,190,Each
712a4b5b-290b-4011-8809-8aa649626ba1-20,712a4b5b-290b-4011-8809-8aa649626ba1,20,5f560701-970a-4712-bfe5-b50332bc8243-20,5f560701-970a-4712-bfe5-b50332bc8243,20,PART005,130,Each
ccf2a053-ef01-4720-8f65-99d26b35aa23-10,ccf2a053-ef01-4720-8f65-99d26b35aa23,10,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b-10,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b,10,PART003-3,450,Each
ccf2a053-ef01-4720-8f65-99d26b35aa23-20,ccf2a053-ef01-4720-8f65-99d26b35aa23,20,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b-20,89f2ecc9-0e9a-4822-98eb-cd1a5ac4a93b,20,PART003-1,220,Each
