ID,salesOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
a115855e-207a-4238-98d1-5d4e9c56ed38-10,a115855e-207a-4238-98d1-5d4e9c56ed38,10,PROD005,260,Each,Active,156000,USD
a115855e-207a-4238-98d1-5d4e9c56ed38-20,a115855e-207a-4238-98d1-5d4e9c56ed38,20,PROD008,130,Each,Active,52000,USD
f37141ca-80ff-4755-a9e2-dde9912ca8db-10,f37141ca-80ff-4755-a9e2-dde9912ca8db,10,PROD007,480,Each,Active,144000,USD
f37141ca-80ff-4755-a9e2-dde9912ca8db-20,f37141ca-80ff-4755-a9e2-dde9912ca8db,20,PROD005,220,Each,Active,132000,USD
f37141ca-80ff-4755-a9e2-dde9912ca8db-30,f37141ca-80ff-4755-a9e2-dde9912ca8db,30,PROD001,150,Each,Active,135000,USD
7bd39cf8-38ad-47ea-a149-05228dc82576-10,7bd39cf8-38ad-47ea-a149-05228dc82576,10,PROD005,390,Each,Active,234000,USD
7bd39cf8-38ad-47ea-a149-05228dc82576-20,7bd39cf8-38ad-47ea-a149-05228dc82576,20,PROD009,420,Each,Active,210000,USD
be104abb-f73a-422f-ba40-cc678eeb3daa-10,be104abb-f73a-422f-ba40-cc678eeb3daa,10,PROD006,490,Each,Active,392000,USD
be104abb-f73a-422f-ba40-cc678eeb3daa-20,be104abb-f73a-422f-ba40-cc678eeb3daa,20,PROD003,130,Each,Active,156000,USD
04cbcae3-9dfe-47f9-9f9f-047842c77140-10,04cbcae3-9dfe-47f9-9f9f-047842c77140,10,PROD002,460,Each,Active,460000,USD
04cbcae3-9dfe-47f9-9f9f-047842c77140-20,04cbcae3-9dfe-47f9-9f9f-047842c77140,20,PROD001,400,Each,Active,360000,USD
04cbcae3-9dfe-47f9-9f9f-047842c77140-30,04cbcae3-9dfe-47f9-9f9f-047842c77140,30,PROD005,340,Each,Active,204000,USD
fc1218d6-761f-44ac-bcb0-6635b7ac5f53-10,fc1218d6-761f-44ac-bcb0-6635b7ac5f53,10,PROD005,360,Each,Active,216000,USD
fc1218d6-761f-44ac-bcb0-6635b7ac5f53-20,fc1218d6-761f-44ac-bcb0-6635b7ac5f53,20,PROD006,290,Each,Active,232000,USD
fc1218d6-761f-44ac-bcb0-6635b7ac5f53-30,fc1218d6-761f-44ac-bcb0-6635b7ac5f53,30,PROD001,120,Each,Active,108000,USD
0988bcf1-4bfd-4b97-8ab2-0fb5db9dd323-10,0988bcf1-4bfd-4b97-8ab2-0fb5db9dd323,10,PROD007,300,Each,Active,90000,USD
0988bcf1-4bfd-4b97-8ab2-0fb5db9dd323-20,0988bcf1-4bfd-4b97-8ab2-0fb5db9dd323,20,PROD004,290,Each,Active,116000,USD
4d717da5-8c38-4f76-839c-8dc0906d72b3-10,4d717da5-8c38-4f76-839c-8dc0906d72b3,10,PROD008,400,Each,Active,160000,USD
d8cd0098-33ff-41a0-a973-0e4663ec4be9-10,d8cd0098-33ff-41a0-a973-0e4663ec4be9,10,PROD003,280,Each,Active,336000,USD
7038662a-55f2-49a2-984d-54806c966551-10,7038662a-55f2-49a2-984d-54806c966551,10,PROD007,180,Each,Active,54000,USD
7038662a-55f2-49a2-984d-54806c966551-20,7038662a-55f2-49a2-984d-54806c966551,20,PROD002,210,Each,Active,210000,USD
7038662a-55f2-49a2-984d-54806c966551-30,7038662a-55f2-49a2-984d-54806c966551,30,PROD005,210,Each,Active,126000,USD
da244195-6de3-4f0a-8056-4379071f8f1c-10,da244195-6de3-4f0a-8056-4379071f8f1c,10,PROD008,320,Each,Active,128000,USD
da244195-6de3-4f0a-8056-4379071f8f1c-20,da244195-6de3-4f0a-8056-4379071f8f1c,20,PROD009,50,Each,Active,25000,USD
da244195-6de3-4f0a-8056-4379071f8f1c-30,da244195-6de3-4f0a-8056-4379071f8f1c,30,PROD005,210,Each,Active,126000,USD
76fa2852-e158-44b5-901d-bccfd25d78d0-10,76fa2852-e158-44b5-901d-bccfd25d78d0,10,PROD001,190,Each,Active,171000,USD
76fa2852-e158-44b5-901d-bccfd25d78d0-20,76fa2852-e158-44b5-901d-bccfd25d78d0,20,PROD007,450,Each,Active,135000,USD
1b4d6936-495a-4937-89d7-57027efc4d35-10,1b4d6936-495a-4937-89d7-57027efc4d35,10,PROD008,210,Each,Active,84000,USD
184e8f72-b670-4298-926d-a6bb1318e9b6-10,184e8f72-b670-4298-926d-a6bb1318e9b6,10,PROD009,320,Each,Active,160000,USD
184e8f72-b670-4298-926d-a6bb1318e9b6-20,184e8f72-b670-4298-926d-a6bb1318e9b6,20,PROD008,210,Each,Active,84000,USD
b0af0c32-9d02-43d4-b9fd-baaf2084c753-10,b0af0c32-9d02-43d4-b9fd-baaf2084c753,10,PROD009,180,Each,Active,90000,USD
c0511f16-21ea-4f57-82a2-a0ef9205fc6e-10,c0511f16-21ea-4f57-82a2-a0ef9205fc6e,10,PROD006,440,Each,Active,352000,USD
c0511f16-21ea-4f57-82a2-a0ef9205fc6e-20,c0511f16-21ea-4f57-82a2-a0ef9205fc6e,20,PROD008,280,Each,Active,112000,USD
c0511f16-21ea-4f57-82a2-a0ef9205fc6e-30,c0511f16-21ea-4f57-82a2-a0ef9205fc6e,30,PROD007,130,Each,Active,39000,USD
5568d456-3a8d-4c26-b793-2ef7091ef676-10,5568d456-3a8d-4c26-b793-2ef7091ef676,10,PROD009,460,Each,Active,230000,USD
5568d456-3a8d-4c26-b793-2ef7091ef676-20,5568d456-3a8d-4c26-b793-2ef7091ef676,20,PROD008,230,Each,Active,92000,USD
5568d456-3a8d-4c26-b793-2ef7091ef676-30,5568d456-3a8d-4c26-b793-2ef7091ef676,30,PROD006,320,Each,Active,256000,USD
89df7e50-ab2c-4528-b184-d5a6d1736bec-10,89df7e50-ab2c-4528-b184-d5a6d1736bec,10,PROD005,70,Each,Active,42000,USD
bbcd47cb-865e-45bd-b5ed-fa37da2264a4-10,bbcd47cb-865e-45bd-b5ed-fa37da2264a4,10,PROD006,190,Each,Active,152000,USD
1097cdc7-f374-467a-a262-a3a35369b32a-10,1097cdc7-f374-467a-a262-a3a35369b32a,10,PROD002,130,Each,Active,130000,USD
64eb8821-b621-45e1-811b-7818ceaa20d4-10,64eb8821-b621-45e1-811b-7818ceaa20d4,10,PROD004,500,Each,Active,200000,USD
64eb8821-b621-45e1-811b-7818ceaa20d4-20,64eb8821-b621-45e1-811b-7818ceaa20d4,20,PROD005,120,Each,Active,72000,USD
64eb8821-b621-45e1-811b-7818ceaa20d4-30,64eb8821-b621-45e1-811b-7818ceaa20d4,30,PROD002,90,Each,Active,90000,USD
63a7082e-a758-4d59-8130-0febe8898db0-10,63a7082e-a758-4d59-8130-0febe8898db0,10,PROD002,70,Each,Active,70000,USD
63a7082e-a758-4d59-8130-0febe8898db0-20,63a7082e-a758-4d59-8130-0febe8898db0,20,PROD001,340,Each,Active,306000,USD
9459ee43-2f0f-4747-9a12-3368cef1e581-10,9459ee43-2f0f-4747-9a12-3368cef1e581,10,PROD001,440,Each,Active,396000,USD
9459ee43-2f0f-4747-9a12-3368cef1e581-20,9459ee43-2f0f-4747-9a12-3368cef1e581,20,PROD007,200,Each,Active,60000,USD
9459ee43-2f0f-4747-9a12-3368cef1e581-30,9459ee43-2f0f-4747-9a12-3368cef1e581,30,PROD005,360,Each,Active,216000,USD
99bf1df7-4619-4c21-9975-2bfd9c8fb521-10,99bf1df7-4619-4c21-9975-2bfd9c8fb521,10,PROD009,500,Each,Active,250000,USD
99bf1df7-4619-4c21-9975-2bfd9c8fb521-20,99bf1df7-4619-4c21-9975-2bfd9c8fb521,20,PROD005,170,Each,Active,102000,USD
c13edf89-7461-4a8d-9e38-b3490818e3d4-10,c13edf89-7461-4a8d-9e38-b3490818e3d4,10,PROD008,90,Each,Active,36000,USD
7b5c0933-5914-488e-a14b-16d6edc9d3b0-10,7b5c0933-5914-488e-a14b-16d6edc9d3b0,10,PROD008,180,Each,Active,72000,USD
7b5c0933-5914-488e-a14b-16d6edc9d3b0-20,7b5c0933-5914-488e-a14b-16d6edc9d3b0,20,PROD005,100,Each,Active,60000,USD
fbe05309-6e99-408c-9169-b59343823ab6-10,fbe05309-6e99-408c-9169-b59343823ab6,10,PROD008,160,Each,Active,64000,USD
fbe05309-6e99-408c-9169-b59343823ab6-20,fbe05309-6e99-408c-9169-b59343823ab6,20,PROD002,420,Each,Active,420000,USD
fbe05309-6e99-408c-9169-b59343823ab6-30,fbe05309-6e99-408c-9169-b59343823ab6,30,PROD007,130,Each,Active,39000,USD
af58ba8e-20f7-4bbd-8a51-417ae7b9b403-10,af58ba8e-20f7-4bbd-8a51-417ae7b9b403,10,PROD007,280,Each,Active,84000,USD
af58ba8e-20f7-4bbd-8a51-417ae7b9b403-20,af58ba8e-20f7-4bbd-8a51-417ae7b9b403,20,PROD005,500,Each,Active,300000,USD
af58ba8e-20f7-4bbd-8a51-417ae7b9b403-30,af58ba8e-20f7-4bbd-8a51-417ae7b9b403,30,PROD001,240,Each,Active,216000,USD
cd8d932b-5411-430b-ad62-1f8e870dbc6d-10,cd8d932b-5411-430b-ad62-1f8e870dbc6d,10,PROD003,300,Each,Active,360000,USD
cd8d932b-5411-430b-ad62-1f8e870dbc6d-20,cd8d932b-5411-430b-ad62-1f8e870dbc6d,20,PROD002,410,Each,Active,410000,USD
d9413b39-d706-41b2-a1f0-90cd5cfb5635-10,d9413b39-d706-41b2-a1f0-90cd5cfb5635,10,PROD007,170,Each,Active,51000,USD
d9413b39-d706-41b2-a1f0-90cd5cfb5635-20,d9413b39-d706-41b2-a1f0-90cd5cfb5635,20,PROD001,130,Each,Active,117000,USD
faa1f8d9-167d-4727-9fa6-e992b60f1e73-10,faa1f8d9-167d-4727-9fa6-e992b60f1e73,10,PROD003,220,Each,Active,264000,USD
faa1f8d9-167d-4727-9fa6-e992b60f1e73-20,faa1f8d9-167d-4727-9fa6-e992b60f1e73,20,PROD009,100,Each,Active,50000,USD
8e9acf01-5828-4de4-b43a-d21519fa0a40-10,8e9acf01-5828-4de4-b43a-d21519fa0a40,10,PROD008,240,Each,Active,96000,USD
bf0ddf72-0290-4509-a9a6-cdd34bf0fc49-10,bf0ddf72-0290-4509-a9a6-cdd34bf0fc49,10,PROD003,300,Each,Active,360000,USD
bf0ddf72-0290-4509-a9a6-cdd34bf0fc49-20,bf0ddf72-0290-4509-a9a6-cdd34bf0fc49,20,PROD007,210,Each,Active,63000,USD
dfda2804-07c2-401d-bf8a-617b0358ea7d-10,dfda2804-07c2-401d-bf8a-617b0358ea7d,10,PROD009,390,Each,Active,195000,USD
dfda2804-07c2-401d-bf8a-617b0358ea7d-20,dfda2804-07c2-401d-bf8a-617b0358ea7d,20,PROD005,230,Each,Active,138000,USD
dfda2804-07c2-401d-bf8a-617b0358ea7d-30,dfda2804-07c2-401d-bf8a-617b0358ea7d,30,PROD006,390,Each,Active,312000,USD
c142f06e-a519-4077-893d-740c9e73b0db-10,c142f06e-a519-4077-893d-740c9e73b0db,10,PROD002,50,Each,Active,50000,USD
c142f06e-a519-4077-893d-740c9e73b0db-20,c142f06e-a519-4077-893d-740c9e73b0db,20,PROD007,90,Each,Active,27000,USD
eac89dd6-6dc8-49ea-8ef9-c0860777d2ee-10,eac89dd6-6dc8-49ea-8ef9-c0860777d2ee,10,PROD007,370,Each,Active,111000,USD
ab5c7a17-e223-409e-9eb2-486cc6d0f4d1-10,ab5c7a17-e223-409e-9eb2-486cc6d0f4d1,10,PROD009,60,Each,Active,30000,USD
29ab5e0a-d018-40b6-938d-f531d64bef69-10,29ab5e0a-d018-40b6-938d-f531d64bef69,10,PROD009,80,Each,Active,40000,USD
29ab5e0a-d018-40b6-938d-f531d64bef69-20,29ab5e0a-d018-40b6-938d-f531d64bef69,20,PROD005,310,Each,Active,186000,USD
29ab5e0a-d018-40b6-938d-f531d64bef69-30,29ab5e0a-d018-40b6-938d-f531d64bef69,30,PROD006,80,Each,Active,64000,USD
72f1c845-77b4-49cb-a05b-68527d6f3fb0-10,72f1c845-77b4-49cb-a05b-68527d6f3fb0,10,PROD007,170,Each,Active,51000,USD
72f1c845-77b4-49cb-a05b-68527d6f3fb0-20,72f1c845-77b4-49cb-a05b-68527d6f3fb0,20,PROD003,150,Each,Active,180000,USD
837273ad-cfd4-4a3a-9d3f-c5a922fc7b87-10,837273ad-cfd4-4a3a-9d3f-c5a922fc7b87,10,PROD008,220,Each,Active,88000,USD
0ba611e9-7907-4369-af3a-4a7b2a58a354-10,0ba611e9-7907-4369-af3a-4a7b2a58a354,10,PROD007,320,Each,Active,96000,USD
f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810-10,f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810,10,PROD002,100,Each,Active,100000,USD
f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810-20,f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810,20,PROD004,390,Each,Active,156000,USD
f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810-30,f7d0ab86-2b01-4cd3-b4fd-11c87a0a9810,30,PROD007,50,Each,Active,15000,USD
2b933079-e295-40a5-a170-c7f26493b06a-10,2b933079-e295-40a5-a170-c7f26493b06a,10,PROD003,90,Each,Active,108000,USD
2b933079-e295-40a5-a170-c7f26493b06a-20,2b933079-e295-40a5-a170-c7f26493b06a,20,PROD007,300,Each,Active,90000,USD
2b933079-e295-40a5-a170-c7f26493b06a-30,2b933079-e295-40a5-a170-c7f26493b06a,30,PROD004,450,Each,Active,180000,USD
e392e0c1-8c15-4ab6-85d9-c17bd800ebb1-10,e392e0c1-8c15-4ab6-85d9-c17bd800ebb1,10,PROD001,470,Each,Active,423000,USD
9a9190b2-d370-4b34-9544-5d86954a7277-10,9a9190b2-d370-4b34-9544-5d86954a7277,10,PROD004,150,Each,Active,60000,USD
9a9190b2-d370-4b34-9544-5d86954a7277-20,9a9190b2-d370-4b34-9544-5d86954a7277,20,PROD003,190,Each,Active,228000,USD
c032d9a3-d184-46fc-bf82-ed40590208cb-10,c032d9a3-d184-46fc-bf82-ed40590208cb,10,PROD007,110,Each,Active,33000,USD
c032d9a3-d184-46fc-bf82-ed40590208cb-20,c032d9a3-d184-46fc-bf82-ed40590208cb,20,PROD008,110,Each,Active,44000,USD
d07598ff-1ff6-4ecb-9454-2d03e5b8f128-10,d07598ff-1ff6-4ecb-9454-2d03e5b8f128,10,PROD008,470,Each,Active,188000,USD
f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a-10,f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a,10,PROD001,190,Each,Active,171000,USD
f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a-20,f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a,20,PROD007,110,Each,Active,33000,USD
f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a-30,f3f0aa0f-f378-4a99-8bf3-7ac6bb37890a,30,PROD002,200,Each,Active,200000,USD
912679c0-13cf-4d7c-903c-4de27dd62bc6-10,912679c0-13cf-4d7c-903c-4de27dd62bc6,10,PROD005,360,Each,Active,216000,USD
6ed1a89d-4f92-44ab-a018-04b9bc71e4b3-10,6ed1a89d-4f92-44ab-a018-04b9bc71e4b3,10,PROD004,270,Each,Active,108000,USD
6ed1a89d-4f92-44ab-a018-04b9bc71e4b3-20,6ed1a89d-4f92-44ab-a018-04b9bc71e4b3,20,PROD006,350,Each,Active,280000,USD
6ed1a89d-4f92-44ab-a018-04b9bc71e4b3-30,6ed1a89d-4f92-44ab-a018-04b9bc71e4b3,30,PROD008,260,Each,Active,104000,USD
90818f6b-7ea3-4be9-970f-7c72caa70d2c-10,90818f6b-7ea3-4be9-970f-7c72caa70d2c,10,PROD004,290,Each,Active,116000,USD
8e7bc051-3eea-4bcf-a3a1-bff92a688bb6-10,8e7bc051-3eea-4bcf-a3a1-bff92a688bb6,10,PROD005,70,Each,Active,42000,USD
8e7bc051-3eea-4bcf-a3a1-bff92a688bb6-20,8e7bc051-3eea-4bcf-a3a1-bff92a688bb6,20,PROD001,370,Each,Active,333000,USD
d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda-10,d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda,10,PROD006,420,Each,Active,336000,USD
d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda-20,d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda,20,PROD009,460,Each,Active,230000,USD
d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda-30,d2b8ca21-f16d-423d-b0b7-1a5ba25c3eda,30,PROD004,430,Each,Active,172000,USD
18790db6-d2c5-4dcd-87e4-78d2c80a23f1-10,18790db6-d2c5-4dcd-87e4-78d2c80a23f1,10,PROD002,120,Each,Active,120000,USD
18790db6-d2c5-4dcd-87e4-78d2c80a23f1-20,18790db6-d2c5-4dcd-87e4-78d2c80a23f1,20,PROD004,190,Each,Active,76000,USD
18790db6-d2c5-4dcd-87e4-78d2c80a23f1-30,18790db6-d2c5-4dcd-87e4-78d2c80a23f1,30,PROD006,50,Each,Active,40000,USD
7c29da20-c732-4917-8055-839385efa835-10,7c29da20-c732-4917-8055-839385efa835,10,PROD002,90,Each,Active,90000,USD
c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4-10,c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4,10,PROD003,120,Each,Active,144000,USD
c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4-20,c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4,20,PROD002,500,Each,Active,500000,USD
c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4-30,c0b76e60-d3cc-4e87-b74c-b6d7d2d616c4,30,PROD007,270,Each,Active,81000,USD
e5847766-b69b-439d-8bd9-3caaf6081c75-10,e5847766-b69b-439d-8bd9-3caaf6081c75,10,PROD006,280,Each,Active,224000,USD
32ccf3d4-a193-4bf1-8f43-5bf1f6ae30fa-10,32ccf3d4-a193-4bf1-8f43-5bf1f6ae30fa,10,PROD007,430,Each,Active,129000,USD
32ccf3d4-a193-4bf1-8f43-5bf1f6ae30fa-20,32ccf3d4-a193-4bf1-8f43-5bf1f6ae30fa,20,PROD009,500,Each,Active,250000,USD
22977ae2-b5f5-40dc-8f60-11c4a22883c6-10,22977ae2-b5f5-40dc-8f60-11c4a22883c6,10,PROD003,240,Each,Active,288000,USD
22977ae2-b5f5-40dc-8f60-11c4a22883c6-20,22977ae2-b5f5-40dc-8f60-11c4a22883c6,20,PROD005,410,Each,Active,246000,USD
f9e69619-0e64-4868-9a93-d3d51d455260-10,f9e69619-0e64-4868-9a93-d3d51d455260,10,PROD005,160,Each,Active,96000,USD
2a7778e4-f820-41e2-a578-0a10f73ce2df-10,2a7778e4-f820-41e2-a578-0a10f73ce2df,10,PROD004,290,Each,Active,116000,USD
2a7778e4-f820-41e2-a578-0a10f73ce2df-20,2a7778e4-f820-41e2-a578-0a10f73ce2df,20,PROD006,470,Each,Active,376000,USD
f96731fa-5fac-4b9a-9ddd-fde68adde90e-10,f96731fa-5fac-4b9a-9ddd-fde68adde90e,10,PROD005,160,Each,Active,96000,USD
f96731fa-5fac-4b9a-9ddd-fde68adde90e-20,f96731fa-5fac-4b9a-9ddd-fde68adde90e,20,PROD001,240,Each,Active,216000,USD
cfe6dbf9-f173-4828-8024-5c562715ed90-10,cfe6dbf9-f173-4828-8024-5c562715ed90,10,PROD007,240,Each,Active,72000,USD
71704319-9ed5-4b79-9731-112edc13cef3-10,71704319-9ed5-4b79-9731-112edc13cef3,10,PROD009,120,Each,Active,60000,USD
71704319-9ed5-4b79-9731-112edc13cef3-20,71704319-9ed5-4b79-9731-112edc13cef3,20,PROD004,450,Each,Active,180000,USD
71704319-9ed5-4b79-9731-112edc13cef3-30,71704319-9ed5-4b79-9731-112edc13cef3,30,PROD002,170,Each,Active,170000,USD
0cfc2fbb-4271-4850-aa48-2eddc91479ca-10,0cfc2fbb-4271-4850-aa48-2eddc91479ca,10,PROD005,340,Each,Active,204000,USD
0cfc2fbb-4271-4850-aa48-2eddc91479ca-20,0cfc2fbb-4271-4850-aa48-2eddc91479ca,20,PROD008,490,Each,Active,196000,USD
536f236b-07ca-4000-a6ec-4932fe102202-10,536f236b-07ca-4000-a6ec-4932fe102202,10,PROD005,110,Each,Active,66000,USD
536f236b-07ca-4000-a6ec-4932fe102202-20,536f236b-07ca-4000-a6ec-4932fe102202,20,PROD008,270,Each,Active,108000,USD
5807a7f7-0090-4278-b2de-97695c376e40-10,5807a7f7-0090-4278-b2de-97695c376e40,10,PROD009,340,Each,Active,170000,USD
733216d4-86de-47b2-8381-d1c8d932d93d-10,733216d4-86de-47b2-8381-d1c8d932d93d,10,PROD001,440,Each,Active,396000,USD
d8f50157-07de-4c07-9d0b-56da2e3db425-10,d8f50157-07de-4c07-9d0b-56da2e3db425,10,PROD003,80,Each,Active,96000,USD
d8f50157-07de-4c07-9d0b-56da2e3db425-20,d8f50157-07de-4c07-9d0b-56da2e3db425,20,PROD005,390,Each,Active,234000,USD
5e4b3b96-89b5-4eed-930e-c283f7b8cbe0-10,5e4b3b96-89b5-4eed-930e-c283f7b8cbe0,10,PROD001,220,Each,Active,198000,USD
5e4b3b96-89b5-4eed-930e-c283f7b8cbe0-20,5e4b3b96-89b5-4eed-930e-c283f7b8cbe0,20,PROD007,140,Each,Active,42000,USD
5e4b3b96-89b5-4eed-930e-c283f7b8cbe0-30,5e4b3b96-89b5-4eed-930e-c283f7b8cbe0,30,PROD005,450,Each,Active,270000,USD
7f58aff7-65ab-427d-8738-2ffc2514f144-10,7f58aff7-65ab-427d-8738-2ffc2514f144,10,PROD009,180,Each,Active,90000,USD
7f58aff7-65ab-427d-8738-2ffc2514f144-20,7f58aff7-65ab-427d-8738-2ffc2514f144,20,PROD003,100,Each,Active,120000,USD
565503a6-0133-49ec-9324-5f29c89f4593-10,565503a6-0133-49ec-9324-5f29c89f4593,10,PROD004,390,Each,Active,156000,USD
565503a6-0133-49ec-9324-5f29c89f4593-20,565503a6-0133-49ec-9324-5f29c89f4593,20,PROD001,500,Each,Active,450000,USD
565503a6-0133-49ec-9324-5f29c89f4593-30,565503a6-0133-49ec-9324-5f29c89f4593,30,PROD008,110,Each,Active,44000,USD
84fe4694-2243-4e15-a44c-f0489f440022-10,84fe4694-2243-4e15-a44c-f0489f440022,10,PROD006,380,Each,Active,304000,USD
a292cc09-26bc-4951-8659-3e8a0254f1e4-10,a292cc09-26bc-4951-8659-3e8a0254f1e4,10,PROD006,330,Each,Active,264000,USD
a292cc09-26bc-4951-8659-3e8a0254f1e4-20,a292cc09-26bc-4951-8659-3e8a0254f1e4,20,PROD008,180,Each,Active,72000,USD
a292cc09-26bc-4951-8659-3e8a0254f1e4-30,a292cc09-26bc-4951-8659-3e8a0254f1e4,30,PROD002,140,Each,Active,140000,USD
d3d43ffe-9b6e-4a2f-973a-2471115c5b8f-10,d3d43ffe-9b6e-4a2f-973a-2471115c5b8f,10,PROD003,160,Each,Active,192000,USD
e96e370b-8d0a-4230-8060-79332797e469-10,e96e370b-8d0a-4230-8060-79332797e469,10,PROD007,140,Each,Active,42000,USD
4dc7cfd4-e470-4345-9d21-f66db9d56692-10,4dc7cfd4-e470-4345-9d21-f66db9d56692,10,PROD006,170,Each,Active,136000,USD
4dc7cfd4-e470-4345-9d21-f66db9d56692-20,4dc7cfd4-e470-4345-9d21-f66db9d56692,20,PROD001,190,Each,Active,171000,USD
67353d96-21df-403c-b190-c4cc9bd973ea-10,67353d96-21df-403c-b190-c4cc9bd973ea,10,PROD009,280,Each,Active,140000,USD
f1828ce0-ecae-4753-9bb2-60684c5a4721-10,f1828ce0-ecae-4753-9bb2-60684c5a4721,10,PROD007,110,Each,Active,33000,USD
f1828ce0-ecae-4753-9bb2-60684c5a4721-20,f1828ce0-ecae-4753-9bb2-60684c5a4721,20,PROD009,500,Each,Active,250000,USD
5b04b867-6af3-41f9-a3b8-9821afb5171a-10,5b04b867-6af3-41f9-a3b8-9821afb5171a,10,PROD006,160,Each,Active,128000,USD
c56e16e1-5a47-4d66-8f61-69acc92d9cf1-10,c56e16e1-5a47-4d66-8f61-69acc92d9cf1,10,PROD001,350,Each,Active,315000,USD
c56e16e1-5a47-4d66-8f61-69acc92d9cf1-20,c56e16e1-5a47-4d66-8f61-69acc92d9cf1,20,PROD008,120,Each,Active,48000,USD
c56e16e1-5a47-4d66-8f61-69acc92d9cf1-30,c56e16e1-5a47-4d66-8f61-69acc92d9cf1,30,PROD007,50,Each,Active,15000,USD
e774e216-275b-4664-8aea-c25bc8a5206c-10,e774e216-275b-4664-8aea-c25bc8a5206c,10,PROD007,110,Each,Active,33000,USD
a9c0b6c1-1afa-4a5e-8664-d47381082378-10,a9c0b6c1-1afa-4a5e-8664-d47381082378,10,PROD006,390,Each,Active,312000,USD
be3c4f95-3c0a-4bae-ae78-7b96f4da446e-10,be3c4f95-3c0a-4bae-ae78-7b96f4da446e,10,PROD003,450,Each,Active,540000,USD
be3c4f95-3c0a-4bae-ae78-7b96f4da446e-20,be3c4f95-3c0a-4bae-ae78-7b96f4da446e,20,PROD009,290,Each,Active,145000,USD
be3c4f95-3c0a-4bae-ae78-7b96f4da446e-30,be3c4f95-3c0a-4bae-ae78-7b96f4da446e,30,PROD005,430,Each,Active,258000,USD
2b04d570-e47e-4df0-8c80-5b8214efa668-10,2b04d570-e47e-4df0-8c80-5b8214efa668,10,PROD001,70,Each,Active,63000,USD
02b1a1f5-e385-47a6-bcc5-bde5a02a8326-10,02b1a1f5-e385-47a6-bcc5-bde5a02a8326,10,PROD005,160,Each,Active,96000,USD
02b1a1f5-e385-47a6-bcc5-bde5a02a8326-20,02b1a1f5-e385-47a6-bcc5-bde5a02a8326,20,PROD004,210,Each,Active,84000,USD
7ac3b8fb-4d95-46f7-87eb-418aed263289-10,7ac3b8fb-4d95-46f7-87eb-418aed263289,10,PROD007,390,Each,Active,117000,USD
7ac3b8fb-4d95-46f7-87eb-418aed263289-20,7ac3b8fb-4d95-46f7-87eb-418aed263289,20,PROD004,450,Each,Active,180000,USD
157bfd64-9aad-420c-b5c8-085bf4d31bbc-10,157bfd64-9aad-420c-b5c8-085bf4d31bbc,10,PROD007,500,Each,Active,150000,USD
157bfd64-9aad-420c-b5c8-085bf4d31bbc-20,157bfd64-9aad-420c-b5c8-085bf4d31bbc,20,PROD004,160,Each,Active,64000,USD
157bfd64-9aad-420c-b5c8-085bf4d31bbc-30,157bfd64-9aad-420c-b5c8-085bf4d31bbc,30,PROD008,310,Each,Active,124000,USD
aa317f4b-df8c-4c2a-8ef0-96fc9c1fb301-10,aa317f4b-df8c-4c2a-8ef0-96fc9c1fb301,10,PROD004,250,Each,Active,100000,USD
aa317f4b-df8c-4c2a-8ef0-96fc9c1fb301-20,aa317f4b-df8c-4c2a-8ef0-96fc9c1fb301,20,PROD006,160,Each,Active,128000,USD
104ceb36-6b47-4145-9cd7-176f427dae14-10,104ceb36-6b47-4145-9cd7-176f427dae14,10,PROD005,410,Each,Active,246000,USD
0b9b8af3-ba11-4cd7-baa3-6f1a565fbe55-10,0b9b8af3-ba11-4cd7-baa3-6f1a565fbe55,10,PROD004,480,Each,Active,192000,USD
1332ce01-7f9e-4e7e-8dc4-6a4c88356c4a-10,1332ce01-7f9e-4e7e-8dc4-6a4c88356c4a,10,PROD005,190,Each,Active,114000,USD
7771fd43-f3d1-4919-8bbf-687865a7c38d-10,7771fd43-f3d1-4919-8bbf-687865a7c38d,10,PROD003,160,Each,Active,192000,USD
7771fd43-f3d1-4919-8bbf-687865a7c38d-20,7771fd43-f3d1-4919-8bbf-687865a7c38d,20,PROD004,340,Each,Active,136000,USD
